symbol,name,currency,exchange,mic_code,country,type,figi_code
LOT,L Catterton Asia Acquisition Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG01HWZ9HS1
LOTWW,Lotus Technology Inc. Warrants,USD,NASDAQ,XNMS,United States,Common Stock,
LOV,Spark Networks SE,USD,NASDAQ,XNCM,United States,Depositary Receipt,
LOVE,Lovesac Co-The,USD,NASDAQ,XNMS,United States,Common Stock,BBG00KP7QT28
LPAAU,Launch One Acquisition Corp. Unit,USD,NASDAQ,XNMS,United States,Common Stock,BBG01NB11LZ7
LPCN,Lipocine Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG0029L1XN0
LPLA,ETFS 2X Daily Long Platinum,USD,NASDAQ,XNGS,United States,Common Stock,BBG000P2W8P7
LPRO,Open Lending Corp,USD,NASDAQ,XNMS,United States,Common Stock,BBG00VDHLSX8
LPSN,LivePerson Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BSV8Q5
LPTH,LightPath Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000M6GH60
LPTX,Leap Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00FS1XM17
LQDA,iShares USD Corp Bond UCITS ETF,USD,NASDAQ,XNCM,United States,Common Stock,BBG00LBBYLK0
LQDT,Liquidity Services Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000QXXTR9
LQR,LQR House Inc. - Common Stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG01H2L3473
LRCX,Lam Research Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BNFW27
LRFC,Logan Ridge Finance Corporation,USD,NASDAQ,XNGS,United States,Common Stock,BBG004MYLJ43
LRHC,La Rosa Holdings Corp. - Common Stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG016XCM9W3
LRMR,"Larimar Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG006F6R051
LSAK,"Lesaka Technologies, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG000BXZ2B9
LSB,"YS Biopharma Co., Ltd.",USD,NASDAQ,XNCM,United States,Common Stock,BBG01FY4WN58
LSBK,Lake Shore Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000M2RJX3
LSBPW,"LakeShore Biopharma Co., Ltd",USD,NASDAQ,XNCM,United States,Common Stock,BBG01FY54DY6
LSCC,Lattice Semiconductor Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C2DFZ5
LSDI,Lucy Scientific Discovery Inc.,USD,NASDAQ,XNCM,United States,Common Stock,
LSEA,Landsea Homes Corporation,USD,NASDAQ,XNCM,United States,Common Stock,BBG00L99PS23
LSEAW,Landsea Homes Corporation,USD,NASDAQ,XNCM,United States,Common Stock,BBG00L99RLP1
LSH,Lakeside Holding Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG01M7VPQV5
LSTA,Lisata Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BNVQT3
LSTR,Landstar System Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BB2YV1
LSXMA,Liberty Media Corp-Liberty SiriusXM,USD,NASDAQ,XNGS,United States,Common Stock,BBG01HLM8WM6
LSXMB,Liberty Media Corp-Liberty SiriusXM,USD,NASDAQ,XNGS,United States,Common Stock,BBG01HLMB621
LSXMK,Liberty Media Corp-Liberty SiriusXM,USD,NASDAQ,XNGS,United States,Common Stock,BBG01HLMB710
LTBR,Lightbridge Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG000DDGKK2
LTCH,"Latch, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,
LTRN,Lantern Pharma Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00T7QDTJ3
LTRPA,Liberty TripAdvisor Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,
LTRPB,Liberty TripAdvisor Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,
LTRX,Lantronix Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BW4N38
LTRY,Lottery.com Inc.,USD,NASDAQ,XNMS,United States,Common Stock,BBG00KDH0413
LTRYW,Lottery.com Inc.,USD,NASDAQ,XNAS,United States,Common Stock,
LUCD,Lucid Diagnostics Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG012NYMLQ5
LUCY,"Innovative Eyewear, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG014FPQ7S4
LUCYW,"Innovative Eyewear, Inc. - Warrants",USD,NASDAQ,XNGS,United States,Warrant,
LULU,Lululemon Athletica Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000R903D9
LUMO,Lumos Pharma Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG001CDB985
LUNA,Luna Innovations Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000GP5527
LUNG,Pulmonx Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG00S2KZ4Y7
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",USD,NASDAQ,XNMS,United States,Common Stock,BBG013GMY9T8
LUNRW,"Intuitive Machines, Inc. - Warrants",USD,NASDAQ,XNGS,United States,Warrant,
LUXH,LuxUrban Hotels Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG0194F6KF4
LUXHP,LuxUrban Hotels Inc.,USD,NASDAQ,XNCM,United States,Preferred Stock,
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG012Y71V74
LVO,"LiveOne, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00HNL34R9
LVRAW,Levere Holdings Corp.,USD,NASDAQ,XNMS,United States,Common Stock,
LVRO,Lavoro Limited - Class A Ordinary Shares,USD,NASDAQ,XNMS,United States,Common Stock,BBG01BN3L9X3
LVROW,Lavoro Limited - Warrant,USD,NASDAQ,XNGS,United States,Warrant,
LVTX,Lava Therapeutics B.V.,USD,NASDAQ,XNGS,United States,Common Stock,BBG00ZHSKZ48
LWAY,Lifeway Foods Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BNJXH5
LWLG,"Lightwave Logic, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000BX9MW1
LX,LexinFintech Holdings Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG00J7KGSG0
LXEH,Lixiang Education Holding Co Ltd,USD,NASDAQ,XNMS,United States,American Depositary Receipt,BBG00X7L4LK0
LXEO,"Lexeo Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG01JLHG8K9
LXRX,Lexicon Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BQ8DB0
LYEL,"Lyell Immunopharma, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG011CH35H2
LYFT,Lyft Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00MRH6CX5
LYL,Dragon Victory International Ltd,USD,NASDAQ,XNCM,United States,Common Stock,
LYRA,Lyra Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00S7P54M7
LYT,Lytus Technologies Holdings PTV. Ltd.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZWTNGN7
LYTS,LSI Industries Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BNKZG9
LZ,"LegalZoom.com, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG002Z8MJS3
MAAQ,Mana Capital Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock,
MACA,Moringa Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Z83VM86
MACAU,Moringa Acquisition Corp,USD,NASDAQ,XNCM,United States,Unit,BBG00Z3YJ2S9
MACAW,Moringa Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Z8WQLQ0
MACI,Melar Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock,BBG01NC85P15
MACIU,Melar Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Unit,BBG01N59J3W1
MACIW,Melar Acquisition Corp. I Warrant,USD,NASDAQ,XNMS,United States,Common Stock,BBG01NCGVR96
MAMA,Mama%u2019s Creations Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG001QB7PX5
MAMO,Massimo Group,USD,NASDAQ,XNCM,United States,Common Stock,BBG01KP56GX7
MANH,Manhattan Associates Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BFVKN9
MAPS,"WM Technology, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG00PZSLZB1
MAPSW,"WM Technology, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG00QG3DF82
MAR,Marriott International Inc-MD,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BGDJN0
MARA,Marathon Patent Group Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG001M32YF3
MARK,Remark Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock,
MARPS,Marine Petroleum Trust,USD,NASDAQ,XNCM,United States,Unit,BBG000BNNDQ4
MARX,Mars Acquisition Corp. - Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG017V5VJJ1
MARXR,Mars Acquisition Corp. - Rights,USD,NASDAQ,XNGS,United States,Right,
MARXU,Mars Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit,BBG017TH1645
MASI,Masimo Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C3WB54
MASS,908 Devices Inc.,USD,NASDAQ,XNMS,United States,Common Stock,BBG00YC6NKD4
MAT,Mattel Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BNP6W0
MATH,Metalpha Technology Holding Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG00FGYV2X9
MATW,Lyxor MSCI World Materials TR UCITS ETF,USD,NASDAQ,XNGS,United States,Common Stock,BBG000CJW1N1
MAXN,Maxeon Solar Technologies Ltd,USD,NASDAQ,XNGS,United States,Common Stock,BBG00QX82G82
MAYS,JW Mays Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BNQDL6
MBAVU,M3-Brigade Acquisition V Corp. Units,USD,NASDAQ,XNMS,United States,Common Stock,BBG01NGHQZH9
MBCN,Middlefield Banc Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BTQYP3
MBIN,Merchants Bancorp-IN,USD,NASDAQ,XNCM,United States,Common Stock,BBG00HTHQSS3
MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stoc",USD,NASDAQ,XNCM,United States,Common Stock,
MBINN,Merchants Bancorp,USD,NASDAQ,XNCM,United States,Common Stock,
MBINO,Merchants Bancorp-IN,USD,NASDAQ,XNCM,United States,Preferred Stock,
MBIO,Mustang Bio Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00HJ90HY7
MBLY,Mobileye Global Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG019X46ZN5
MBNKP,Medallion Bank-Salt Lake City UT,USD,NASDAQ,XNCM,United States,Preferred Stock,
MBOT,Microbot Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000HPKGC4
MBRX,Moleculin Biotech Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00C3RM746
MBUU,Malibu Boats Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG005PXTRF1
MBWM,Mercantile Bank Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BP35N1
MCAA,Mountain & Co. I Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG013BWJSL4
MCAAU,Mountain & Co. I Acquisition Corp. Unit,USD,NASDAQ,XNCM,United States,Unit,BBG0129FRB98
MCAAW,Mountain & Co. I Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock,BBG0148QCQR4
MCAC,Mountain Crest Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock,
MCACR,Monterey Capital Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock,
MCACW,Monterey Capital Acquisition Corporation - Warrants,USD,NASDAQ,XNGS,United States,Warrant,
MCAG,Mountain Crest Acquisition Corp. V,USD,NASDAQ,XNCM,United States,Common Stock,BBG0132V8R94
MCAGR,Mountain Crest Acquisition Corp. V,USD,NASDAQ,XNMS,United States,Common Stock,BBG013V2CHM8
MCAGU,Mountain Crest Acquisition Corp. V,USD,NASDAQ,XNCM,United States,Unit,BBG012WFYRW3
MCBC,Macatawa Bank Corp,USD,NASDAQ,XNGS,United States,Common Stock,
MCBS,Metrocity Bankshares Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00CM82VJ0
MCDS,JPMorgan Fundamental Data Science Mid Core ETF,USD,NASDAQ,XNMS,United States,Common Stock,BBG01NX5Q378
MCFT,MasterCraft Boat Holdings Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG008MPPR23
MCHP,Microchip Technology Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BHD1P5
MCHS,Matthews China Discovery Active ETF,USD,NASDAQ,XNMS,United States,Common Stock,BBG01KWPQ8C4
MCHX,Marchex Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000GF5413
MCLD,mCloud Technologies Corp.,USD,NASDAQ,XNCM,United States,Common Stock,
MCLDP,mCloud Technologies Corp. - 9.0% Series A Cumulative Perpetual Preferred Shares,USD,NASDAQ,XNCM,United States,Common Stock,
MCOM,Micromobilitycom Inc,USD,NASDAQ,XNCM,United States,Common Stock,
MCOMW,micromobility.com Inc. - Warrant,USD,NASDAQ,XNGS,United States,Warrant,
MCRB,Seres Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG0099X68R5
MCRI,Monarch Casino & Resort Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BJ0NL1
MCVT,"Mill City Ventures III, Ltd.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000BPHNJ2
MDAI,Spectral Ai Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Z2ZVMF3
MDAIW,"Spectral AI, Inc. - Warrants",USD,NASDAQ,XNGS,United States,Warrant,
MDB,MongoDB Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00HT4ZBM5
MDBH,"MDB Capital Holdings, LLC - Class A common ",USD,NASDAQ,XNCM,United States,Common Stock,BBG01BGX7ND2
MDGL,Madrigal Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000QS6VW9
MDGS,Medigus Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt,
MDIA,Mediaco Holding Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00PZCYVQ5
MDJH,MDJM Ltd,USD,NASDAQ,XNCM,United States,Common Stock,BBG00LPXZLG1
MDLZ,Mondelez International Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000D4M6H0
MDNA,Medicenna Therapeutics Corp.,USD,NASDAQ,XNCM,United States,Common Stock,
MDNAF,Medicenna Therapeutics Corp.,USD,NASDAQ,XNAS,United States,Common Stock,
MDRR,Medalist Diversified REIT Inc,USD,NASDAQ,XNCM,United States,REIT,BBG00LVGRMG8
MDRRP,Medalist Diversified REIT Inc,USD,NASDAQ,XNCM,United States,Preferred Stock,
MDRX,Allscripts Healthcare Solutions Inc,USD,NASDAQ,XNGS,United States,Common Stock,
MDWD,MediWound Ltd,USD,NASDAQ,XNMS,United States,Common Stock,BBG005ZPKRX6
MDXG,"MiMedx Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000RJ6KK5
MDXH,MDxHealth SA,USD,NASDAQ,XNCM,United States,Depositary Receipt,BBG000VBX7B6
ME,23andMe Holding Co.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Y6FSJJ3
MEDP,Medpace Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00D6TMHS9
MEDS,Trxade Group Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000RNM2M6
MEDX,Horizon Kinetics Medical ETF,USD,NASDAQ,XNMS,United States,Common Stock,BBG01DMT6JN9
MEGL,Magic Empire Global Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG01751RQF2
MEIP,MEI Pharma Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BSGYS3
MELI,MercadoLibre Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000GQQT02
MEOH,Methanex Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C16WM2
MERC,Mercer International Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000CDP0T8
MESA,Mesa Air Group Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00LFWMKZ9
MESO,Mesoblast Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG000QD6X30
META,"Meta Platforms, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG002GPKKZ7
METC,Ramaco Resources Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00FP308Q6
METCB,"Ramaco Resources, Inc. - Class B Common Stock",USD,NASDAQ,XNGS,United States,Common Stock,BBG01H2QSYY9
METCL,"Ramaco Resources, Inc. - 9.00% ",USD,NASDAQ,XNGS,United States,Common Stock,
METD,Direxion Daily META Bear 1X Shares,USD,NASDAQ,XNMS,United States,Common Stock,BBG01N08SWS9
METU,Direxion Daily META Bull 2X Shares,USD,NASDAQ,XNMS,United States,Common Stock,BBG01N0C09S1
METX,BTC Digital Ltd.,USD,NASDAQ,XNCM,United States,Common Stock,
MF,Missfresh Limited,USD,NASDAQ,XNCM,United States,Common Stock,
MFH,JMU Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt,BBG007WGC6Q8
MFI,mF International Limited Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01J1RBYJ9
MFIC,MidCap Financial Investment Co,USD,NASDAQ,XNGS,United States,Common Stock,BBG000CBQ7G0
MFICL,MidCap Financial Investment Corporation,USD,NASDAQ,XNMS,United States,Common Stock,
MFIN,Medallion Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000GPQPX6
MGAM,Mobile Global Esports Inc.,USD,NASDAQ,XNCM,United States,Common Stock,
MGEE,MGE Energy Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000JNX2J7
MGIC,Magic Software Enterprises Ltd,USD,NASDAQ,XNGS,United States,Common Stock,BBG000G4KP41
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01B942W76
MGNI,"Magnite, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG005YZ3NW4
MGNX,MacroGenics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG0057K7ZX5
MGOL,MGO Global Inc. Common Stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG01BMXTZJ8
MGPI,MGP Ingredients Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BXKK70
MGRC,McGrath RentCorp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BP0HP6
MGRM,Monogram Orthopaedics Inc. - Common Stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG01GP11C69
MGRX,"Mangoceuticals, Inc. - Common Stock",USD,NASDAQ,XNCM,United States,Common Stock,BBG01CCMRB24
MGTA,"Magenta Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
MGTX,MeiraGTx Holdings plc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00KXH44Y1
MGX,"Metagenomi, Inc. Common Stock",USD,NASDAQ,XNGS,United States,Common Stock,BBG01LC6TJK0
MGYR,Magyar Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BQD1R3
MHLD,Maiden Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock,BBG000VHQY95
MHUA,"Meihua International Medical Technologies Co., Ltd.",USD,NASDAQ,XNMS,United States,Common Stock,BBG01235Q2J6
MICS,"The Singing Machine Company, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000ND9CX3
MIDD,Middleby Corp-The,USD,NASDAQ,XNGS,United States,Common Stock,BBG000DQNNX5
MIGI,"Mawson Infrastructure Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000R6X072
MIND,Mitcham Industries Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00WH45QW4
MINDP,Mitcham Industries Inc,USD,NASDAQ,XNCM,United States,Preferred Stock,
MIRA,"MIRA Pharmaceuticals, Inc. - Common Stock",USD,NASDAQ,XNCM,United States,Common Stock,BBG01H8XP5S1
MIRM,Mirum Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00PH8TVG1
MIST,Milestone Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00NWC9748
MITA,Coliseum Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZWXH318
MITAU,Coliseum Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit,BBG00ZR8GBQ5
MITAW,Coliseum Acquisition Corp. - Warrant,USD,NASDAQ,XNGS,United States,Warrant,
MITC,MeaTech 3D Ltd.,USD,NASDAQ,XNCM,United States,Common Stock,
MITK,Mitek Systems Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BP3HZ2
MKDW,MKDWELL Tech Inc. Ordinary Share,USD,NASDAQ,XNMS,United States,Common Stock,BBG01P20THB9
MKDWW,MKDWELL Tech Inc. Warrants,USD,NASDAQ,XNMS,United States,Common Stock,
MKSI,MKS Instruments Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BVMR86
MKTW,"MarketWise, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG00X71K4Z8
MKTX,MarketAxess Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BJC7J6
MLAB,Mesa Laboratories Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BP42Y5
MLCO,Melco Resorts & Entertainment Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG000BHPL50
MLEC,MOOLEC SCIENCE SA,USD,NASDAQ,XNCM,United States,Common Stock,BBG019GS2LW6
MLECW,Moolec Science SA Warrant,USD,NASDAQ,XNMS,United States,Common Stock,
MLGO,"MicroAlgo, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00YMWQ6S8
MLKN,"MillerKnoll, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG000BP4HR0
MLTX,MoonLake Immunotherapeutics,USD,NASDAQ,XNCM,United States,Common Stock,BBG00XQZQV40
MLYS,"Mineralys Therapeutics, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG01DZ9DK94
MMAT,Meta Materials Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG000K70KG9
MMLP,Martin Midstream Partners LP,USD,NASDAQ,XNGS,United States,Limited Partnership,BBG000NMLY07
MMSI,Merit Medical Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C435Z4
MMV,Model Performance Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG01C79SNV0
MMVWW,MultiMetaVerse Holdings Limited,USD,NASDAQ,XNMS,United States,Common Stock,
MMYT,MakeMyTrip Ltd,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BB3F78
MNDO,Mind CTI Ltd,USD,NASDAQ,XNMS,United States,Common Stock,BBG000F3PHQ3
MNDR,Mobile-health Network Solutions,USD,NASDAQ,XNCM,United States,Common Stock,BBG01LNWSLD5
MNDY,monday.com Ltd.,USD,NASDAQ,XNGS,United States,Common Stock,BBG01136Y6R9
MNKD,MannKind Corp,USD,NASDAQ,XNMS,United States,Common Stock,BBG000PPL627
MNMD,Mind Medicine ,USD,NASDAQ,XNGS,United States,Common Stock,BBG00F13HZ84
MNOV,MediciNova Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000RDP2S9
MNPR,Monopar Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00PZV7PC1
MNRO,Monro Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C0C911
MNSB,MainStreet Bancshares Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000QRB7C0
MNSBP,"MainStreet Bancshares, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
MNST,Monster Beverage Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG008NVB1Y6
MNTK,"Montauk Renewables, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00YHYK2Q7
MNTL,Tema Neuroscience and Mental Health ETF,USD,NASDAQ,XNMS,United States,Common Stock,BBG01L14NCR1
MNTS,Momentus Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00QJCX1V2
MNTSW,Momentus Inc.,USD,NASDAQ,XNGS,United States,Common Stock,
MNTX,Manitex International Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000L990Z8
MNY,Moneyhero Ltd.,USD,NASDAQ,XNMS,United States,Common Stock,BBG01HQ4CRY4
MNYWW,MoneyHero Limited - Warrants,USD,NASDAQ,XNGS,United States,Warrant,
MOB,Mobilicom Ltd-Australia,USD,NASDAQ,XNCM,United States,American Depositary Receipt,BBG017F91TB0
MOBBW,Mobilicom Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG019CKHZ23
MOBQ,"Mobiquity Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
MOBQW,"Mobiquity Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
MOBX,"Mobix Labs, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG011MS0NJ9
MOBXW,"Mobix Labs, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG011XY5R91
MODD,"Modular Medical, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000GMGY38
MODV,ModivCare Inc.,USD,NASDAQ,XNGS,United States,Common Stock,BBG000P1CLC6
MOFG,MidWestOne Financial Group Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BQW3T6
MOGO,Mogo Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00PK93133
MOLN,Molecular Partners AG,USD,NASDAQ,XNGS,United States,Common Stock,BBG010B7DJK2
MOMO,Momo Inc,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG007HTCRF3
MOND,"Mondee Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG00ZQZRNC3
MOR,MorphoSys AG,USD,NASDAQ,XNGS,United States,Depositary Receipt,
MORF,Morphic Holding Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00PBD6W60
MORN,Morningstar Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000CGRHM9
MOTS,Motus GI Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock,
MOVE,Movano Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Z4B8Z07
MPAA,Motorcar Parts of America Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BJSC99
MPAC,Model Performance Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,
MPB,Mid Penn Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BB7H70
MPRA,Mercato Partners Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock,
MPWR,Monolithic Power Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C30VQ2
MQ,"Marqeta, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG0112Z87Y5
MRAM,Everspin Technologies Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00DSBFF97
MRBK,Meridian Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG00J3STQR5
